ID,YearBuilt,Age,ConcreteType,DesignType,Rated_Load_Capacity,SlabThickness,Bear_Surface_Area,No_Of_Beams,Length,Width,Height,MinimumTemperature,AverageTemperature,MaximumTemperature,MinimumRelativeHumidity,AverageRelativeHumidity,MaximumRelativeHumidity,AverageWindSpeed,MinimumNO2,AverageNO2,MaximumNO2,MinimumSO2,AverageSO2,MaximumSO2,MinimumCO,AverageCO,MaximumCO,MinimumCO2,AverageCO2,MaximumCO2,MinimumRain,AverageRain,MaximumRain,MinimumWaterLevel,AverageWaterLevel,MaximumWaterLevel,MinimumTrafficVolume,AverageTrafficVolume,MaximumTrafficVolume,SpeedLimit,No_of_Maintenance,No_Of_Vehicle_Passed,AverageTimeGapInMaintenance,Crack_Surface_Area,Durability,RemainingLifeSpan,MaintenanceRequired
438,2008,17,High-Strength,Suspension,82.57521704,0.45331771,89.08595663,2,422.1486658,41.33816229,48.94857078,-14.48160272,10.82122349,25.96473733,38.6526232,62.05542208,81.62070492,8.343194471,16.0370024,48.91632513,65.66792708,0.763695296,19.53558364,49.23482303,0.209086356,4.988676024,7.854784097,346.7870187,383.2459495,552.361596,6.458179129,21.12431358,134.0690055,0.981350874,4.586197803,6.3433737,461,2606,5628,67,14,771834,8.231738355,2.374378998,56.89523925,33.53372701,Yes
439,1950,75,Normal,Suspension,78.5395734,0.744237803,84.53495002,15,529.9612077,33.25280941,94.81843221,1.529584534,26.5304343,34.74470367,19.30296063,54.65855311,98.7649936,2.259788054,2.797181485,42.32903644,54.43528711,7.830531083,26.39093481,33.1822712,0.748318455,1.910362628,8.85253516,302.8982254,353.1361352,485.3827822,0.330636124,45.63981439,139.680919,0.600341838,2.571389543,7.039394926,589,2977,8207,90,18,2496612,6.035809733,4.648226793,81.17258579,36.06346281,No
440,1953,72,High-Strength,Suspension,76.49282036,0.321819092,113.2546747,16,874.1243975,48.37759789,32.19025611,-13.87409071,14.23855587,46.67359286,29.70468892,52.22350523,97.47894858,7.535337714,2.70990975,40.30539163,90.47758961,3.110180181,25.5103571,44.89696491,0.234933555,4.871174379,9.922999327,333.9962992,412.3686343,513.1960177,6.319241542,13.50949275,58.42173806,0.049071509,1.64057028,9.179420076,542,2953,5441,113,7,8826486,6.026818261,5.398822585,79.14064766,77.13752398,No
441,1907,118,High-Strength,Truss,77.48412259,0.648308523,129.5817134,4,80.0114648,36.05485058,66.92809843,-7.657771985,27.87550656,32.99293923,39.06071167,68.61907434,70.56711179,0.20451476,2.095548145,45.8814999,93.79901347,1.704743127,16.66704436,38.95490354,0.118078366,4.124839722,5.933472227,308.0944935,379.9834121,522.9624821,7.68000657,40.60697951,71.85825049,0.637193473,2.284001936,5.80835331,839,1301,6522,53,3,9037640,4.122153681,4.559239508,69.89141652,39.37533775,Yes
442,1926,99,Self-Consolidating,Arch,22.94977369,0.335146343,189.9217104,5,548.6483748,7.211766005,51.2586895,-7.574911008,17.80665738,25.17312932,36.57084606,45.78254047,94.59259422,17.62902781,18.29112119,36.57196968,60.70517712,8.125868425,23.58535318,36.76305341,0.304169037,2.147054745,7.041978395,305.8384519,421.9298368,450.805378,7.038575727,17.57190395,61.21675405,0.348335095,4.66435599,6.818835304,331,4441,9762,91,0,5175619,7.198771501,2.305689738,85.10304643,17.64158677,No
443,1926,99,Normal,Cable-Stayed,18.91868053,0.323809501,61.52511181,18,704.006726,26.43927082,74.57765346,-9.546894307,24.66528319,34.68350087,25.1320136,67.17322969,76.72085077,15.25047829,1.280416198,34.46165152,71.39823638,8.445291265,25.46250156,54.29642327,0.579349432,4.810559345,5.403767224,323.7840264,386.3522192,565.7749411,9.893540125,21.96655966,165.875241,0.80476882,2.082405247,5.033161535,706,3520,7893,119,4,1736171,9.963126883,1.051159381,53.44575203,23.33122118,No
444,1997,28,High-Strength,Beam,87.53487606,0.817824077,136.5370528,15,970.9819281,28.90896091,49.86774551,-11.70391123,20.29884195,38.86557493,12.53435287,64.98410958,86.11982492,10.52964311,13.65596855,20.80565394,66.65906142,3.67252665,25.75189773,55.02996446,0.634703299,4.735638603,9.991263797,345.3795897,351.8754373,452.5838308,6.297631784,20.35691986,71.19646158,0.688876852,2.472416257,6.523461264,843,1813,7345,99,16,8994915,5.908269509,1.449062791,56.50866211,7.741259773,No
445,1920,105,Self-Consolidating,Arch,85.34571133,0.413220283,16.66611005,8,742.2952319,46.25491846,20.25152082,-23.28883549,12.2845612,46.19102296,31.5717547,55.90433772,84.01344973,10.79274355,9.609041859,36.67771661,95.26578266,2.568813456,28.94234042,39.46087491,0.342883869,1.72646291,5.734435086,324.7439868,405.9410934,484.1505004,6.407363935,34.94745411,180.9672113,0.119366868,3.198879795,8.132265561,514,3714,7190,32,19,4903231,8.010820763,1.347444325,56.34551774,61.48199705,No
446,1929,96,High-Strength,Suspension,71.31864736,0.500615295,10.19133026,9,552.6333978,24.46100562,87.87977989,-20.36616948,21.34550328,44.20091109,13.95614081,53.55450795,99.49979522,2.733612451,2.50555875,42.64348317,64.42119067,6.571927286,20.87067563,44.96626092,0.753689284,4.123595368,6.163504459,324.0896237,357.5847307,486.6565617,8.383452362,13.43591499,83.24862629,0.232416913,3.031319886,6.928865651,392,3222,9852,72,17,1857925,3.213944338,3.394202974,97.53123908,13.35759821,No
447,1996,29,High-Strength,Beam,64.53151708,0.784014452,14.8180601,17,769.1010347,31.70811077,69.19787161,-25.05988266,5.239158226,43.33326199,14.43784754,43.73737396,88.06477496,18.18883987,8.791907017,21.9643828,84.48224563,2.931511678,13.97813066,44.66621621,0.156181086,1.501883917,5.640310143,309.2967459,358.4694876,570.3119086,8.031531115,19.4901147,52.56240636,0.077304812,2.68280171,8.58501594,479,2030,8234,116,18,3063265,5.426164847,5.39656064,55.46196138,19.5386144,No
448,1927,98,Self-Consolidating,Cable-Stayed,43.01845358,0.34361568,95.29323319,17,997.087645,13.36802471,54.95772914,-1.060353088,25.8800515,34.76533458,36.3833499,51.12517487,88.90483704,4.866865867,5.765409808,47.32660002,82.86060591,5.088575831,13.83078636,46.40425176,0.454177096,4.083253041,7.332742544,349.5687841,363.1685585,497.7523471,8.0701204,36.38874651,109.132456,0.441079294,1.698699245,9.737405603,877,4206,8101,60,10,7719678,4.086505766,1.157584171,65.19852009,54.86593952,Yes
449,2010,15,Self-Consolidating,Arch,30.16743324,0.625389617,115.4524988,15,889.8470126,16.00817634,83.95295339,-0.228214093,29.14575807,47.25706888,30.01048253,56.23783178,98.04642177,2.171958984,9.080201197,42.06537935,65.88299442,6.424868871,22.75293118,47.39705808,0.90246721,4.107811627,9.968002896,329.5359313,409.1295826,454.1196473,1.631854159,17.35669427,166.3177707,0.328737818,3.454552238,5.426087614,101,2189,8382,101,9,3657244,6.426336329,6.533943134,62.64200242,41.53405016,Yes
450,1963,62,Normal,Arch,70.0890794,0.934255731,11.18021285,18,98.20531916,29.6864044,97.73763127,-4.458841105,10.17611499,46.35732636,37.90947038,50.58996383,74.81466309,16.22797093,17.92151435,39.25086446,69.26994285,6.175101589,26.54433219,44.18444394,0.557190663,4.944719561,5.112380375,346.2880214,434.2920215,474.6739771,9.472013169,15.99790324,113.4797066,0.473104556,4.354316321,7.982317548,373,3091,7616,64,11,5909174,8.016097412,8.40567632,77.72396397,2.458061368,No
451,1996,29,High-Strength,Truss,92.17311743,0.643061456,85.31819268,6,579.0796709,36.36430537,43.89294,6.705725656,27.09091786,42.83936977,38.74731102,67.53551573,84.80664934,13.27816723,3.90696632,46.43294506,67.71461692,6.996156174,14.72045659,48.0306326,0.759215092,1.742064898,7.155450751,319.5823393,413.3943761,575.8858422,4.876844456,48.89117517,81.67062272,0.21790661,1.223905074,8.503313567,652,3925,6443,71,15,3248099,3.249588351,2.672393955,97.82458354,86.10511582,No
452,1968,57,Self-Consolidating,Arch,49.32969182,0.239076613,17.76277064,10,788.6094142,24.59573154,38.54081381,-19.40143475,9.195883787,43.80485157,23.8114785,41.34981439,73.67482784,2.983139469,5.861394757,26.9083593,67.02419134,3.653474152,26.90226936,55.13053253,0.967149186,2.765136011,8.577881018,324.0742053,447.4821261,526.4351948,4.95235348,48.62624321,135.1133046,0.472477966,3.33654494,7.312538373,317,4686,7345,34,2,8215679,4.519045441,8.14866306,68.96716101,57.1335751,Yes
453,2023,2,Self-Consolidating,Arch,37.28912232,0.67175782,134.1239473,4,675.1567277,24.47008541,76.5912628,2.840956208,17.2870389,47.17436974,30.07100739,49.05298655,73.29812864,0.094793854,16.44930408,36.89392503,68.16402263,5.392128828,29.58853568,44.15675555,0.170431842,1.735081217,5.340942999,330.9564564,435.1368671,553.2773905,6.06360858,44.50295909,119.41793,0.634675292,1.207067072,6.493865932,198,1246,5042,30,19,4937845,3.270953143,6.626241294,83.16633621,61.10594895,No
454,1960,65,Normal,Cable-Stayed,34.36676321,0.27212272,129.934086,6,422.7981842,16.51974292,48.18752522,-22.5666529,12.31494079,30.28910992,29.64822244,67.90767972,91.35333599,15.56015289,12.25386667,36.45970732,64.88017714,1.582960016,29.84291271,43.9835994,0.696603995,4.994741887,9.441393227,327.4288855,436.7333594,476.5890401,6.372996871,11.41627153,102.1957558,0.701149777,4.426166035,7.509420485,709,2549,7313,104,14,3365008,9.551590832,6.569891481,62.12061273,43.17660336,Yes
455,1947,78,Normal,Cable-Stayed,12.13347186,0.425699632,158.9949577,19,329.2199306,36.41588445,13.14804289,-27.28709366,9.795879351,48.62611137,13.38195084,42.45142475,88.04707982,17.5988389,3.482805988,23.53971999,85.52195026,1.730216602,27.48713515,37.50543506,0.84685925,4.668510144,7.749767687,322.9104873,361.0398642,545.9091639,4.34133156,45.58573147,193.7805082,0.324661191,1.791997089,7.158809971,214,1347,9016,114,14,4325229,8.270338846,4.550927868,66.93420138,20.25655151,No
456,1918,107,Self-Consolidating,Beam,56.828505,0.879740084,113.789565,11,630.7348852,5.246279407,38.66941775,-29.99484701,23.89218489,23.9503941,28.57213392,53.97624424,73.35386335,13.09344574,18.57559819,32.49517389,73.29914444,5.79929055,10.1785522,43.99364638,0.026985711,1.346690765,9.306557796,333.6665191,427.1721871,495.1504761,6.586636403,38.26212192,148.911466,0.434536354,2.780371219,6.550968275,466,4685,6200,56,18,5649180,8.558739451,3.774211719,55.48883152,54.12675868,No
457,1903,122,Normal,Suspension,98.94124269,0.208855302,128.3604674,2,418.2450386,28.07458881,81.82005008,-6.774665431,25.16507299,46.35227285,13.3206294,62.43857271,85.63104068,16.97312935,9.76087998,45.65435939,55.75346182,2.858293562,10.16498677,53.47207091,0.144249163,1.004697695,7.197310903,344.2245389,358.1628551,476.3715737,8.978973818,27.00828568,86.29288255,0.883920467,4.958606732,9.182903474,248,1136,9567,108,0,8178175,4.807109248,3.238585527,60.90363324,67.37348245,No
458,1934,91,Self-Consolidating,Cable-Stayed,83.37139445,0.261610647,63.0896657,18,398.0775567,5.160413976,72.13594729,1.149612208,25.96543,26.81613889,35.67596493,50.1452951,98.43365993,13.34642456,18.91481132,45.84244163,93.43914166,0.012338563,28.79688631,56.88159431,0.840275722,4.088446574,7.359420685,318.6908389,399.1827283,485.3744069,5.394146292,15.51745211,96.16838996,0.043797177,3.27543993,9.512993869,398,2495,5987,92,4,4196215,6.255748654,0.470678452,92.04222477,73.2152816,Yes
459,1963,62,High-Strength,Beam,90.77272463,0.490691303,26.23622545,9,838.3744084,31.70605594,86.97015303,2.919455142,5.21198896,36.69438262,37.84920329,64.27495629,74.16827262,19.64453351,0.364565063,45.34485876,75.39325226,8.058579002,12.17550313,34.66930916,0.844838303,1.062530206,5.749309756,345.2040446,438.1109914,550.5621696,2.652725552,12.55810717,184.1227795,0.850469532,1.644995583,9.05375341,549,2518,9185,119,3,6554968,3.915057828,0.080350553,65.64471032,23.92430745,No
460,1948,77,Normal,Arch,65.90476866,0.999516704,150.0881708,18,322.498869,6.390792122,18.9295203,-11.17381913,26.19605103,37.24010956,21.66950355,44.47185163,74.96522821,19.53273559,8.34811875,22.59532019,61.37834409,1.575532271,15.39520751,41.93929539,0.772379218,1.611525081,6.668395106,339.4573795,372.7219762,586.3722487,7.316637268,33.95501305,165.7244523,0.050468596,1.038491171,8.252355366,596,4207,6119,74,2,6594131,9.682235282,9.462953193,93.28933776,36.40285711,No
461,1916,109,High-Strength,Beam,53.33017694,0.433491125,126.2540333,19,648.4746977,47.3030186,28.1725533,-27.65117948,6.286316879,48.08949738,30.81339901,69.59259314,90.07567258,17.00820633,8.635169642,28.82203958,97.09029543,5.545449695,27.75356032,55.40728989,0.124185751,4.412485481,9.503054946,322.7950723,357.6599776,592.5893735,0.703455266,10.53339693,121.7145075,0.936407239,4.401224952,8.111422037,861,3521,6177,88,10,6535315,9.823639131,4.869905151,81.72344687,87.49316414,Yes
462,1943,82,High-Strength,Beam,99.14113067,0.325819695,188.283048,6,874.6991036,26.5079193,25.3998503,-28.5695056,16.21039333,28.17210542,30.98974282,59.29818145,76.81734545,13.02760011,6.278068199,40.71737999,54.8536079,4.43230181,17.94931354,57.06477451,0.14481251,1.32165901,9.875066395,319.0689159,422.5951438,508.0420782,8.517701126,14.04533055,138.2883984,0.296534133,4.14463132,9.686030317,806,1920,9948,50,12,3921249,2.817099822,6.970907565,73.90655375,44.96379652,Yes
463,1991,34,High-Strength,Beam,50.24458996,0.639537706,197.9529099,8,625.5541948,35.78102291,97.27661817,6.694063123,9.382057637,32.64028338,11.50432245,48.81553954,92.69443323,1.57168159,5.243115657,20.67337004,62.94154305,1.863101764,15.65900643,30.03170144,0.459556982,3.588549744,8.592949273,336.1571681,411.9561171,453.6665881,3.103715217,32.48645337,161.710423,0.432684195,3.637165474,8.538596,636,2758,7247,35,1,5547219,8.064769758,2.777878881,68.42828025,34.24290317,Yes
464,1929,96,Self-Consolidating,Beam,92.51475181,0.615404017,170.9839692,6,497.8594986,43.41193136,21.04781903,-26.28238555,27.66787196,24.32348841,14.89537116,42.10730262,97.62423351,15.98111979,4.194117763,28.12306187,67.15670657,5.147816437,13.24963637,32.2110584,0.480986072,4.856409078,6.825221883,323.720958,444.9761653,509.7735271,0.033010808,48.12217957,73.60638222,0.408036668,1.758998577,9.480958706,563,1280,7000,87,18,7392750,3.194710309,3.523141314,56.16075344,67.15809654,Yes
465,1992,33,High-Strength,Cable-Stayed,78.56603279,0.559695671,197.2681533,11,44.94967712,15.59399514,61.80335529,1.386590985,19.41797388,36.34361279,36.5737989,56.71558145,70.23519988,14.40161881,12.00192086,29.52860944,71.27938373,6.947131401,27.47305594,42.33667908,0.11663514,1.277650424,5.048868937,344.0875017,439.6741195,563.0805119,1.245606735,48.40724729,51.78274961,0.434414185,1.547731557,8.337032465,355,4498,5498,40,17,8189065,6.074600172,7.539998501,53.72920639,88.71179517,Yes
466,1945,80,High-Strength,Suspension,39.78805827,0.957323002,133.0147964,7,684.7568288,29.3024256,65.12679186,-27.21731659,16.7113766,31.72960363,15.9434541,57.65246874,79.64225935,16.91041033,18.82365714,46.19746124,86.20066611,2.878702878,20.69631646,33.82988843,0.940059098,4.401149657,9.551111201,343.5093353,380.3598066,587.1913897,3.685325582,21.88637578,59.32325114,0.140181111,4.735577066,6.719637289,956,2672,6526,103,0,4475781,4.55762677,2.560902505,94.53175534,23.05874117,No
467,2016,9,High-Strength,Beam,55.27559649,0.424119497,27.47034068,8,997.550767,43.85523129,63.79487486,-22.66606642,16.10443618,33.34111857,32.74669553,53.26348795,87.46546493,19.09724665,14.76943509,49.73151023,96.16781927,7.315459678,15.20345665,49.94583777,0.615965582,2.813731155,9.89390883,309.4030857,433.5392145,549.3969693,9.468162258,18.80826457,132.6120391,0.133861506,2.152600297,6.730167963,941,1856,6442,99,13,6927339,6.304571358,1.509020802,56.34315208,44.2792574,No
468,1905,120,Self-Consolidating,Truss,44.58962996,0.434659383,27.06818244,4,810.3462478,29.19981236,70.7079888,-23.48533289,15.11099042,22.09647264,27.75664302,68.14311584,85.44797185,19.88745499,5.456988744,32.44979443,71.18222689,8.56313213,20.80049685,55.9881937,0.298500548,2.086895039,8.958721823,347.1222723,398.4758433,464.99618,1.022362197,20.84890757,69.47171348,0.091799661,1.861722568,5.916667808,475,1201,7339,69,1,6365799,9.790164955,9.370018176,81.13540734,48.40197133,Yes
469,1998,27,High-Strength,Arch,22.26009467,0.312205577,163.3527571,11,638.1215245,22.67476233,50.97255635,-18.91571151,16.84826517,45.00273619,31.41364009,49.66748701,86.36636536,2.037799016,11.35770448,38.98182474,62.50524993,5.332675326,28.73753194,53.48186209,0.927298314,4.2522998,9.90660498,320.5054616,421.8899423,451.37611,2.701079691,30.22063073,60.75338567,0.562080982,2.862363748,7.059311418,498,4244,5148,103,3,3962597,1.877946554,9.219110417,80.36535841,87.31480462,Yes
470,2023,2,High-Strength,Arch,42.10899234,0.757830414,55.00348282,7,474.453057,21.59914134,12.9503868,-13.774802,19.14063803,30.59781,14.46274508,57.38633814,90.71161829,0.167659885,13.81698742,36.72623355,71.3819631,0.68005067,11.60814332,35.9867311,0.81524509,4.056255231,8.065026686,332.1393524,353.5464871,490.3318844,2.397118278,41.00187101,51.34881526,0.922883868,2.784309669,8.758269393,726,1103,5985,55,16,7602751,5.731955088,9.674949721,57.50540325,76.77394491,No
471,2004,21,Normal,Arch,90.00755959,0.457095577,21.58775937,3,232.0809551,22.2848762,71.61743039,-25.01096045,25.42671676,39.09613949,34.13351651,42.05137693,94.2061349,14.52371313,10.03760297,49.15133401,68.12463567,0.152540308,20.99097074,58.01684114,0.956319575,1.926462092,6.799275271,331.8112147,403.0140375,489.112187,2.300329562,16.57642077,110.6243598,0.728950776,1.9327159,7.299303745,634,3140,9939,75,2,261511,7.519913474,8.912306008,60.67394632,24.08914656,No
472,1936,89,Self-Consolidating,Arch,77.73721168,0.842192234,99.7321749,3,695.1881068,32.69440798,31.70496222,8.926352389,10.94204717,38.97269636,20.97824423,53.71933899,78.4087412,17.6759011,11.84279189,47.16143065,87.14872956,2.126239082,22.23085164,32.06789914,0.195928587,4.514738682,8.507350683,320.0149781,383.8208022,484.3714283,0.957101823,36.72817148,177.1652572,0.580944144,3.02783263,5.910414066,936,2474,8178,93,8,7440051,7.2869639,7.230492776,91.19301951,12.42943794,Yes
473,1923,102,High-Strength,Arch,34.98229669,0.977406302,69.78271259,7,185.5288983,7.054751548,12.20783396,-29.91986743,25.10935713,39.08792192,39.64758766,63.55257384,92.49753212,11.40339779,11.71075402,34.42765447,58.92433348,9.885618842,12.4807605,40.59907925,0.695222021,2.304854366,7.137985139,318.247975,425.3557613,582.364041,4.396526334,32.50450992,164.9336404,0.487189287,2.24708427,6.191298285,839,3215,7796,41,17,5004743,1.316095056,0.482646763,68.90267601,60.87646819,Yes
474,1992,33,Normal,Beam,43.11219818,0.234948194,121.7483382,19,888.1779661,23.69222936,21.12966823,0.884738643,25.76212586,27.02148324,22.99263692,62.42308847,72.29558344,1.19860514,13.97392459,38.85439042,91.17888823,5.672748368,23.55463184,32.94051912,0.911976694,1.937543103,9.107756707,340.9273304,360.2164249,558.8382825,5.120281542,30.34501133,169.4544464,0.233374674,2.688725689,6.939387685,211,2931,5596,116,10,7908934,1.477760104,7.398896536,94.08418436,1.696173969,Yes
475,2012,13,Self-Consolidating,Suspension,65.47905307,0.994497512,124.0286965,11,360.4487014,30.22651079,32.28586223,-8.939677683,26.28133886,23.1435984,19.53191481,54.33580729,91.06742408,15.98701535,8.705183736,20.61946102,98.855995,6.604592229,25.14127599,46.51850555,0.972620808,3.246723519,8.297863398,308.1702766,426.3661203,458.4972592,3.391712293,42.62769028,100.5954406,0.775588473,1.125712718,6.027675423,783,1590,6529,88,5,4051825,6.154456417,2.224912003,63.91503091,81.81309527,No
476,1945,80,Self-Consolidating,Truss,47.45258335,0.403283381,139.4851902,8,405.7984454,40.38713543,46.08175942,-26.57693987,28.53924984,22.11419315,14.29255365,65.71033404,95.04030404,3.726842704,14.50274052,32.88794069,71.56262095,6.542117641,24.98527942,33.18712652,0.766254348,1.307476208,6.321088762,320.096778,424.7411232,595.9377249,6.264653182,32.13027859,139.1669288,0.475934603,4.301313526,8.091524143,426,4204,9202,30,2,6578442,7.926747568,7.479932873,93.93445202,98.07158287,Yes
